timestamp,from_unixtime(timestamp),sid,mysql_version,metric_file,Latency,result
1674777656,2023-01-27 00:00:56,2644,Percona 5.7.36,2023-01-27/04c044e7-0b73-46dc-890c-c609d8a23e0a.json,8.0947333,10;OFF;150000;40;42949672960;none;30544;5368709120;90.000000;0.000000;1;0;268435456;13;null;0;32768;200;628;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;0;30;8000000;2000000000;2;50000;110;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;64;0;128;1048576;6;30;10000;ON;64;2097152;31536000;18446744073709547520;1073741824;18446744073709547520;20;20;18446744073709551615;1024;18446744073709551615;1024;0;32;18446744073709551615;1024;1;62;32768;8192;16777216;4096;134217728;ON;OFF;8192;4096;1048576;262144;512;300;0;16777216;1048576;256;50400;524033;16;262144;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;4;128;8388608;31536000;OFF;DATABASE
1673643643,2023-01-13 21:00:43,194,Percona 5.7.40,2023-01-13/05bac8b3-7c06-448c-88e6-5b9520bf15e6.json,26.607,10;ON;150000;24;25769803776;all;200;6442450944;75.000000;0.000000;1;0;268435456;512;null;0;32768;200;373;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;1;30;8000000;2000000000;2;2000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;33554432;31536000;18446744073709547520;104857600;18446744073709547520;20;20;18446744073709551615;1024;18446744073709551615;1024;0;32;18446744073709551615;1024;1;0;32768;8192;16777216;4096;134217728;ON;OFF;8192;4096;131072;262144;512;300;0;16777216;33554432;256;11136;2372;16;131072;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;4;128;8388608;31536000;OFF;DATABASE
1673935288,2023-01-17 06:01:28,2135,Percona 5.7.36,2023-01-17/06033de2-2d7e-4948-8e32-d79f99a3f310.json,633.453,10;ON;150000;10;10737418240;all;200;1342177280;75.000000;0.000000;1;0;16777216;0;null;0;32768;200;384;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;1;30;8000000;2000000000;2;2000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;8388608;31536000;18446744073709547520;1073741824;18446744073709547520;20;20;18446744073709551615;1024;18446744073709551615;1024;0;32;18446744073709551615;1024;1;0;32768;8192;16777216;11520;134217728;ON;OFF;8192;4096;131072;262144;512;300;0;16777216;262144;256;640;512;16;262144;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;10;128;8388608;31536000;OFF;DATABASE
1673946046,2023-01-17 09:00:46,71,Percona 5.7.33,2023-01-17/0652ca48-1ce2-4499-8354-e1925eb20088.json,0.955,10;ON;150000;12;12884901888;all;200;1610612736;75.000000;0.000000;1;0;1073741824;2048;null;0;32768;200;333;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;1;30;8000000;2000000000;2;2000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;33554432;31536000;18446744073709547520;104857600;18446744073709547520;20;20;18446744073709551615;1024;18446744073709551615;1024;0;32;18446744073709551615;1024;1;62;32768;8192;16777216;4096;134217728;ON;OFF;8192;4096;131072;262144;512;300;0;16777216;67108864;256;2000;18432;16;524288;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;4;128;8388608;31536000;OFF;DATABASE
1672984822,2023-01-06 06:00:22,2135,Percona 5.7.36,2023-01-06/0692fe4d-5bfd-44c8-91cf-4dba96ee7c68.json,592.413,10;ON;150000;10;10737418240;all;200;1342177280;75.000000;0.000000;1;0;16777216;0;null;0;32768;200;384;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;1;30;8000000;2000000000;2;2000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;8388608;31536000;18446744073709547520;1073741824;18446744073709547520;20;20;18446744073709551615;1024;18446744073709551615;1024;0;32;18446744073709551615;1024;1;0;32768;8192;16777216;11520;134217728;ON;OFF;8192;4096;131072;262144;512;300;0;16777216;262144;256;640;512;16;262144;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;10;128;8388608;31536000;OFF;DATABASE
1672866008,2023-01-04 21:00:08,71,Percona 5.7.33,2023-01-04/0804e4a4-cf1e-49a2-9444-95cdee389c74.json,11.936,10;ON;150000;20;21474836480;all;200;2147483648;75.000000;0.000000;1;0;1073741824;2048;null;0;32768;200;333;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;1;30;8000000;2000000000;2;2000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;33554432;31536000;18446744073709547520;104857600;18446744073709547520;20;20;18446744073709551615;1024;18446744073709551615;1024;0;32;18446744073709551615;1024;1;62;32768;8192;16777216;4096;134217728;ON;OFF;8192;4096;131072;262144;512;300;0;16777216;67108864;256;2000;18432;16;524288;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;4;128;8388608;31536000;OFF;DATABASE
1673902862,2023-01-16 21:01:02,194,Percona 5.7.40,2023-01-16/080cf445-7873-4115-9088-832eac99a4f5.json,26.53,10;ON;150000;24;25769803776;all;200;6442450944;75.000000;0.000000;1;0;268435456;512;null;0;32768;200;373;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;1;30;8000000;2000000000;2;2000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;33554432;31536000;18446744073709547520;104857600;18446744073709547520;20;20;18446744073709551615;1024;18446744073709551615;1024;0;32;18446744073709551615;1024;1;0;32768;8192;16777216;4096;134217728;ON;OFF;8192;4096;131072;262144;512;300;0;16777216;33554432;256;11136;2372;16;131072;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;4;128;8388608;31536000;OFF;DATABASE
1675155717,2023-01-31 09:01:57,192,Percona 5.7.33,2023-01-31/08ce63e0-7516-4fec-b21d-8af913fc3960.json,0.673,10;ON;150000;18;14495514624;all;200;2147483648;75.000000;0.000000;1;0;1073741824;2048;null;0;32768;200;333;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;1;30;8000000;2000000000;2;2000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;33554432;31536000;18446744073709547520;104857600;18446744073709547520;20;20;18446744073709551615;1024;18446744073709551615;1024;0;32;18446744073709551615;1024;1;0;32768;8192;8388608;2048;201326592;ON;OFF;8192;4096;131072;262144;512;300;0;16777216;33554432;256;2000;18432;16;524288;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;4;128;8388608;31536000;OFF;DATABASE
1673125223,2023-01-07 21:00:23,4,Percona 5.7.23,2023-01-07/091f709d-c7c8-4afa-beec-5f4d680b381b.json,0.73,10;ON;150000;12;12884901888;all;200;1577058304;75.000000;0.000000;1;0;268435456;512;null;0;32768;200;428;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;1;30;8000000;2000000000;2;2000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;8388608;31536000;18446744073709547520;104857600;18446744073709547520;20;20;18446744073709551615;1024;18446744073709551615;1024;0;32;18446744073709551615;1024;1;0;32768;8192;16777216;4096;0;OFF;OFF;8192;4096;131072;262144;512;300;0;16777216;33554432;256;33152;65381;16;131072;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;4;128;8388608;31536000;OFF;DATABASE
1673676211,2023-01-14 06:03:31,195,Percona 5.7.40,2023-01-14/09523e88-9bfe-40d1-8f2c-6c3c7ad0a16d.json,53.2825,10;ON;150000;10;10737418240;all;200;1342177280;75.000000;0.000000;1;0;268435456;0;null;0;32768;200;213;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;1;30;8000000;2000000000;2;2000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;8388608;31536000;18446744073709547520;104857600;18446744073709547520;20;20;18446744073709551615;1024;18446744073709551615;1024;0;32;18446744073709551615;1024;1;0;32768;8192;16777216;3072;134217728;ON;OFF;8192;4096;131072;134217728;512;300;0;16777216;134217728;256;7552;14336;16;131072;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;10;128;8388608;31536000;OFF;DATABASE
1675026151,2023-01-29 21:02:31,945,Percona 5.7.36,2023-01-29/09cace45-7466-4d6c-baa8-3d39a518fc22.json,2.638,10;ON;150000;1;402653184;all;200;67108864;75.000000;0.000000;1;0;100663296;96;null;0;32768;200;163;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;1;30;8000000;2000000000;2;2000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;4194304;31536000;18446744073709547520;104857600;18446744073709547520;20;20;18446744073709551615;1024;18446744073709551615;1024;0;32;18446744073709551615;1024;1;62;32768;8192;8388608;4096;134217728;ON;OFF;8192;4096;131072;262144;512;300;0;16777216;4194304;256;1638;2477;16;131072;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;1;128;8388608;31536000;OFF;DATABASE
1673038836,2023-01-06 21:00:36,195,Percona 5.7.40,2023-01-06/09cd0950-6380-48af-87e1-b6dbc4e11c3d.json,101.3621833,10;ON;150000;7;7516192768;all;200;939524096;75.000000;0.000000;1;0;268435456;128;null;0;32768;200;213;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;1;30;8000000;2000000000;2;2000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;8388608;31536000;18446744073709547520;104857600;18446744073709547520;20;20;18446744073709551615;1024;18446744073709551615;1024;0;32;18446744073709551615;1024;1;0;32768;8192;16777216;6784;134217728;ON;OFF;8192;4096;131072;134217728;512;300;0;16777216;134217728;256;7552;14336;16;131072;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;7;128;8388608;31536000;OFF;DATABASE
1674853340,2023-01-27 21:02:20,945,Percona 5.7.36,2023-01-27/0a01396b-35ee-4837-b2b8-8c29573b4069.json,2.638,10;ON;150000;1;402653184;all;200;67108864;75.000000;0.000000;1;0;100663296;96;null;0;32768;200;163;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;1;30;8000000;2000000000;2;2000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;4194304;31536000;18446744073709547520;104857600;18446744073709547520;20;20;18446744073709551615;1024;18446744073709551615;1024;0;32;18446744073709551615;1024;1;62;32768;8192;8388608;4096;134217728;ON;OFF;8192;4096;131072;262144;512;300;0;16777216;4194304;256;1638;2477;16;131072;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;1;128;8388608;31536000;OFF;DATABASE
1674810090,2023-01-27 09:01:30,3,Percona 5.7.23,2023-01-27/0a4eb1c3-c467-4592-8cff-fa80f4141fe7.json,0.823,10;ON;150000;16;17179869184;all;200;3221225472;75.000000;0.000000;1;0;268435456;512;null;0;32768;200;333;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;1;30;8000000;2000000000;2;2000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;100663296;31536000;18446744073709547520;104857600;18446744073709547520;20;20;18446744073709551615;1024;18446744073709551615;1024;0;32;18446744073709551615;1024;1;62;32768;8192;16777216;4096;0;OFF;OFF;8192;4096;131072;524288;512;300;0;16777216;67108864;256;33152;65428;16;131072;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;4;128;8388608;31536000;OFF;DATABASE
1674248465,2023-01-20 21:01:05,3,Percona 5.7.23,2023-01-20/0a67ef05-be9a-4248-a0c1-1f01ae822499.json,0.83195,10;ON;150000;16;17179869184;all;200;3221225472;75.000000;0.000000;1;0;268435456;512;null;0;32768;200;333;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;1;30;8000000;2000000000;2;2000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;100663296;31536000;18446744073709547520;104857600;18446744073709547520;20;20;18446744073709551615;1024;18446744073709551615;1024;0;32;18446744073709551615;1024;1;62;32768;8192;16777216;4096;0;OFF;OFF;8192;4096;131072;524288;512;300;0;16777216;67108864;256;33152;65428;16;131072;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;4;128;8388608;31536000;OFF;DATABASE
1674507714,2023-01-23 21:01:54,2263,Percona 5.7.33,2023-01-23/0a6b406b-10ee-45de-9339-29e96ec21c26.json,102.848,10;ON;150000;40;42949672960;all;200;1073741824;75.000000;0.000000;1;0;268435456;64;null;0;32768;200;342;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;1;30;8000000;2000000000;2;2000;50;8388608;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;1048576;31536000;18446744073709547520;1048576000;18446744073709547520;20;20;18446744073709551615;1024;18446744073709551615;1024;0;32;18446744073709551615;1024;1;62;32768;8192;1048576;4096;0;OFF;OFF;8192;4096;1048576;4194304;512;300;0;16777216;134217728;256;600;400;16;196608;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;4;128;8388608;31536000;OFF;DATABASE
1672952411,2023-01-05 21:00:11,4,Percona 5.7.23,2023-01-05/0a7ffb85-de07-45fc-b78b-2d35563d5b55.json,0.813,10;ON;150000;12;12884901888;all;200;1577058304;75.000000;0.000000;1;0;268435456;512;null;0;32768;200;428;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;1;30;8000000;2000000000;2;2000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;8388608;31536000;18446744073709547520;104857600;18446744073709547520;20;20;18446744073709551615;1024;18446744073709551615;1024;0;32;18446744073709551615;1024;1;0;32768;8192;16777216;4096;0;OFF;OFF;8192;4096;131072;262144;512;300;0;16777216;33554432;256;33152;65381;16;131072;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;4;128;8388608;31536000;OFF;DATABASE
1673384412,2023-01-10 21:00:12,3,Percona 5.7.23,2023-01-10/0b0c8c92-c294-42d7-bb1c-cc7def420c37.json,0.8546167,10;ON;150000;16;17179869184;all;200;3221225472;75.000000;0.000000;1;0;268435456;512;null;0;32768;200;333;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;1;30;8000000;2000000000;2;2000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;100663296;31536000;18446744073709547520;104857600;18446744073709547520;20;20;18446744073709551615;1024;18446744073709551615;1024;0;32;18446744073709551615;1024;1;62;32768;8192;16777216;4096;0;OFF;OFF;8192;4096;131072;524288;512;300;0;16777216;67108864;256;33152;65428;16;131072;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;4;128;8388608;31536000;OFF;DATABASE
1673719414,2023-01-14 18:03:34,195,Percona 5.7.40,2023-01-14/0b9528db-3c0f-48fd-92ce-00bd511b5741.json,59.8478333,10;ON;150000;10;10737418240;all;200;1342177280;75.000000;0.000000;1;0;268435456;0;null;0;32768;200;213;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;1;30;8000000;2000000000;2;2000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;8388608;31536000;18446744073709547520;104857600;18446744073709547520;20;20;18446744073709551615;1024;18446744073709551615;1024;0;32;18446744073709551615;1024;1;0;32768;8192;16777216;3072;134217728;ON;OFF;8192;4096;131072;134217728;512;300;0;16777216;134217728;256;7552;14336;16;131072;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;10;128;8388608;31536000;OFF;DATABASE
1673514021,2023-01-12 09:00:21,3,Percona 5.7.23,2023-01-12/0b953974-7d37-414c-aed9-e0364b5f6f42.json,0.852,10;ON;150000;16;17179869184;all;200;3221225472;75.000000;0.000000;1;0;268435456;512;null;0;32768;200;333;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;1;30;8000000;2000000000;2;2000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;100663296;31536000;18446744073709547520;104857600;18446744073709547520;20;20;18446744073709551615;1024;18446744073709551615;1024;0;32;18446744073709551615;1024;1;62;32768;8192;16777216;4096;0;OFF;OFF;8192;4096;131072;524288;512;300;0;16777216;67108864;256;33152;65428;16;131072;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;4;128;8388608;31536000;OFF;DATABASE
1673254833,2023-01-09 09:00:33,192,Percona 5.7.33,2023-01-09/0c75ea21-1aeb-4cdb-8143-49ca56fa8f22.json,0.68,10;ON;150000;18;19327352832;all;200;2147483648;75.000000;0.000000;1;0;1073741824;2048;null;0;32768;200;333;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;1;30;8000000;2000000000;2;2000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;33554432;31536000;18446744073709547520;104857600;18446744073709547520;20;20;18446744073709551615;1024;18446744073709551615;1024;0;32;18446744073709551615;1024;1;62;32768;8192;8388608;2048;201326592;ON;OFF;8192;4096;131072;262144;512;300;0;16777216;33554432;256;2000;18432;16;524288;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;4;128;8388608;31536000;OFF;DATABASE
1673816438,2023-01-15 21:00:38,4,Percona 5.7.23,2023-01-15/0d31b91a-397f-4097-8f5e-6ec82578d74d.json,0.796,10;ON;150000;12;12884901888;all;200;1577058304;75.000000;0.000000;1;0;268435456;512;null;0;32768;200;428;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;1;30;8000000;2000000000;2;2000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;8388608;31536000;18446744073709547520;104857600;18446744073709547520;20;20;18446744073709551615;1024;18446744073709551615;1024;0;32;18446744073709551615;1024;1;0;32768;8192;16777216;4096;0;OFF;OFF;8192;4096;131072;262144;512;300;0;16777216;33554432;256;33152;65381;16;131072;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;4;128;8388608;31536000;OFF;DATABASE
