timestamp,from_unixtime(timestamp),sid,mysql_version,metric_file,Latency,result
1672873208,2023-01-04 23:00:08,2517,Percona 8.0.27,2023-01-04/a376fd60-0400-49ac-96aa-8a750095bcfe.json,1532.143,10;ON;150000;1;17179869184;all;200;50331648;90.000000;10.000000;1;0;16777216;9;null;0;32768;200;279;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;0;30;8000000;2000000000;2;2000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;262144;31536000;18446744073709547520;1073741824;18446744073709547520;20;20;18446744073709551615;4096;18446744073709551615;1024;0;18446744073709551615;1;62;32768;8192;8192;4096;131072;262144;512;300;4;134217728;262144;256;2000;4000;16;1048576;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;1;128;8388608;31536000;OFF;LOGICAL_CLOCK;OFF;0;2;4;2;80;50;400;0;10000;18446744073709551615;0;8192;256;256;1073741824
1673348408,2023-01-10 11:00:08,2517,Percona 8.0.27,2023-01-10/a4ecf371-6d32-43a3-82df-f3365d554636.json,1532.143,10;ON;150000;1;17179869184;all;200;50331648;90.000000;10.000000;1;0;16777216;9;null;0;32768;200;279;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;0;30;8000000;2000000000;2;2000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;262144;31536000;18446744073709547520;1073741824;18446744073709547520;20;20;18446744073709551615;4096;18446744073709551615;1024;0;18446744073709551615;1;62;32768;8192;8192;4096;131072;262144;512;300;4;134217728;262144;256;2000;4000;16;1048576;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;1;128;8388608;31536000;OFF;LOGICAL_CLOCK;OFF;0;2;4;2;80;50;400;0;10000;18446744073709551615;0;8192;256;256;1073741824
1672959611,2023-01-05 23:00:11,2517,Percona 8.0.27,2023-01-05/a5527f0b-d236-46d5-9d3d-5a53e1beff29.json,1532.143,10;ON;150000;1;17179869184;all;200;50331648;90.000000;10.000000;1;0;16777216;9;null;0;32768;200;279;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;0;30;8000000;2000000000;2;2000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;262144;31536000;18446744073709547520;1073741824;18446744073709547520;20;20;18446744073709551615;4096;18446744073709551615;1024;0;18446744073709551615;1;62;32768;8192;8192;4096;131072;262144;512;300;4;134217728;262144;256;2000;4000;16;1048576;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;1;128;8388608;31536000;OFF;LOGICAL_CLOCK;OFF;0;2;4;2;80;50;400;0;10000;18446744073709551615;0;8192;256;256;1073741824
1673262032,2023-01-09 11:00:32,2517,Percona 8.0.27,2023-01-09/a8feaefe-d7ee-47e4-ab24-ce13b7bb352c.json,1532.143,10;ON;150000;1;17179869184;all;200;50331648;90.000000;10.000000;1;0;16777216;9;null;0;32768;200;279;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;0;30;8000000;2000000000;2;2000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;262144;31536000;18446744073709547520;1073741824;18446744073709547520;20;20;18446744073709551615;4096;18446744073709551615;1024;0;18446744073709551615;1;62;32768;8192;8192;4096;131072;262144;512;300;4;134217728;262144;256;2000;4000;16;1048576;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;1;128;8388608;31536000;OFF;LOGICAL_CLOCK;OFF;0;2;4;2;80;50;400;0;10000;18446744073709551615;0;8192;256;256;1073741824
1673478019,2023-01-11 23:00:19,2517,Percona 8.0.27,2023-01-11/aa1d5708-5aea-42d6-8dd5-5ead04f0ebeb.json,1532.143,10;ON;150000;1;17179869184;all;200;50331648;90.000000;10.000000;1;0;16777216;9;null;0;32768;200;279;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;0;30;8000000;2000000000;2;2000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;262144;31536000;18446744073709547520;1073741824;18446744073709547520;20;20;18446744073709551615;4096;18446744073709551615;1024;0;18446744073709551615;1;62;32768;8192;8192;4096;131072;262144;512;300;4;134217728;262144;256;2000;4000;16;1048576;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;1;128;8388608;31536000;OFF;LOGICAL_CLOCK;OFF;0;2;4;2;80;50;400;0;10000;18446744073709551615;0;8192;256;256;1073741824
1673127544,2023-01-07 21:39:04,2551,Percona 8.0.30,2023-01-07/aae0b696-56c3-4514-b165-9e44cda141af.json,27.342,10;ON;150000;5;5368709120;all;200;671088640;90.000000;10.000000;1;0;16777216;0;null;0;32768;200;178;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;0;30;8000000;2000000000;2;2000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;64;0;128;1048576;6;30;10000;ON;64;8388608;31536000;18446744073709547520;1073741824;18446744073709547520;20;20;18446744073709551615;4096;18446744073709551615;1024;0;18446744073709551615;1;0;32768;8192;8192;4096;131072;8388608;512;300;4;134217728;8388608;256;2944;5120;16;1048576;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;5;128;8388608;31536000;OFF;LOGICAL_CLOCK;OFF;0;10;64;2;80;50;400;0;10000;18446744073709551615;0;8192;256;256;1073741824
1673802043,2023-01-15 17:00:43,2531,Percona 8.0.30,2023-01-15/abf8b9a9-1275-4ccf-aa95-cd633951711a.json,354.634,10;ON;150000;64;68719476736;all;2000;8589934592;90.000000;10.000000;1;0;33554432;20;null;0;32768;200;248;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;0;30;8000000;4000000000;2;10000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;262144;31536000;18446744073709547520;1073741824;18446744073709547520;20;20;18446744073709551615;4096;18446744073709551615;1024;0;18446744073709551615;1;62;32768;8192;8192;4096;131072;262144;512;300;4;134217728;262144;256;1024;2048;16;1048576;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;4;128;8388608;31536000;ON;LOGICAL_CLOCK;OFF;0;128;4;2;80;50;400;0;10000;18446744073709551615;0;8192;256;256;1073741824
1672894810,2023-01-05 05:00:10,2531,Percona 8.0.30,2023-01-05/ac530f80-1cb4-4e5e-981c-e23ea636b0e6.json,354.634,10;ON;150000;64;68719476736;all;2000;8589934592;90.000000;10.000000;1;0;33554432;20;null;0;32768;200;248;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;0;30;8000000;4000000000;2;10000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;262144;31536000;18446744073709547520;1073741824;18446744073709547520;20;20;18446744073709551615;4096;18446744073709551615;1024;0;18446744073709551615;1;62;32768;8192;8192;4096;131072;262144;512;300;4;134217728;262144;256;1024;2048;16;1048576;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;4;128;8388608;31536000;ON;LOGICAL_CLOCK;OFF;0;128;4;2;80;50;400;0;10000;18446744073709551615;0;8192;256;256;1073741824
1674363717,2023-01-22 05:01:57,2531,Percona 8.0.30,2023-01-22/ac8a7cdf-a380-4732-92bb-c833fd5ab02a.json,354.634,10;ON;150000;64;68719476736;all;2000;8589934592;90.000000;10.000000;1;0;33554432;20;null;0;32768;200;248;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;0;30;8000000;4000000000;2;10000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;262144;31536000;18446744073709547520;1073741824;18446744073709547520;20;20;18446744073709551615;4096;18446744073709551615;1024;0;18446744073709551615;1;62;32768;8192;8192;4096;131072;262144;512;300;4;134217728;262144;256;1024;2048;16;1048576;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;4;128;8388608;31536000;ON;LOGICAL_CLOCK;OFF;0;128;4;2;80;50;400;0;10000;18446744073709551615;0;8192;256;256;1073741824
1674234110,2023-01-20 17:01:50,2531,Percona 8.0.30,2023-01-20/ac9e5817-0571-4fca-8e74-28aac7d9efc7.json,354.634,10;ON;150000;64;68719476736;all;2000;8589934592;90.000000;10.000000;1;0;33554432;20;null;0;32768;200;248;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;0;30;8000000;4000000000;2;10000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;262144;31536000;18446744073709547520;1073741824;18446744073709547520;20;20;18446744073709551615;4096;18446744073709551615;1024;0;18446744073709551615;1;62;32768;8192;8192;4096;131072;262144;512;300;4;134217728;262144;256;1024;2048;16;1048576;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;4;128;8388608;31536000;ON;LOGICAL_CLOCK;OFF;0;128;4;2;80;50;400;0;10000;18446744073709551615;0;8192;256;256;1073741824
1673240425,2023-01-09 05:00:25,2531,Percona 8.0.30,2023-01-09/acde93d3-e4f0-46b3-9893-d8567bf2af4e.json,354.634,10;ON;150000;64;68719476736;all;2000;8589934592;90.000000;10.000000;1;0;33554432;20;null;0;32768;200;248;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;0;30;8000000;4000000000;2;10000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;262144;31536000;18446744073709547520;1073741824;18446744073709547520;20;20;18446744073709551615;4096;18446744073709551615;1024;0;18446744073709551615;1;62;32768;8192;8192;4096;131072;262144;512;300;4;134217728;262144;256;1024;2048;16;1048576;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;4;128;8388608;31536000;ON;LOGICAL_CLOCK;OFF;0;128;4;2;80;50;400;0;10000;18446744073709551615;0;8192;256;256;1073741824
1673438411,2023-01-11 12:00:11,2551,Percona 8.0.30,2023-01-11/b2d4d021-80fd-4b28-ab83-c3801e096820.json,72.6398,10;ON;150000;4;4831838208;all;200;603979776;90.000000;10.000000;1;0;16777216;0;null;0;32768;200;178;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;0;30;8000000;2000000000;2;2000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;64;0;128;1048576;6;30;10000;ON;64;8388608;31536000;18446744073709547520;1073741824;18446744073709547520;20;20;18446744073709551615;4096;18446744073709551615;1024;0;18446744073709551615;1;0;32768;8192;8192;4096;131072;8388608;512;300;4;134217728;8388608;256;2944;5120;16;1048576;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;4;128;8388608;31536000;OFF;LOGICAL_CLOCK;OFF;0;8;64;2;80;50;400;0;10000;18446744073709551615;0;8192;256;256;1073741824
1675036899,2023-01-30 00:01:39,2551,Percona 8.0.30,2023-01-30/b4e9c214-8c79-44b2-ab6e-ed14e235c83a.json,70.122,10;ON;150000;4;4831838208;all;200;603979776;90.000000;10.000000;1;0;16777216;0;null;0;32768;200;228;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;0;30;8000000;2000000000;2;2000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;64;0;128;1048576;6;30;10000;ON;64;8388608;31536000;18446744073709547520;1073741824;18446744073709547520;20;20;18446744073709551615;4096;18446744073709551615;1024;0;18446744073709551615;1;0;32768;8192;8192;4096;131072;8388608;512;300;4;134217728;8388608;256;2944;4945;16;1048576;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;4;128;8388608;31536000;ON;LOGICAL_CLOCK;OFF;0;8;64;2;80;50;400;0;10000;18446744073709551615;0;8192;256;256;1073741824
1673434817,2023-01-11 11:00:17,2517,Percona 8.0.27,2023-01-11/b5d922af-042e-41cb-b957-3750ee86cc74.json,1532.143,10;ON;150000;1;17179869184;all;200;50331648;90.000000;10.000000;1;0;16777216;9;null;0;32768;200;279;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;0;30;8000000;2000000000;2;2000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;262144;31536000;18446744073709547520;1073741824;18446744073709547520;20;20;18446744073709551615;4096;18446744073709551615;1024;0;18446744073709551615;1;62;32768;8192;8192;4096;131072;262144;512;300;4;134217728;262144;256;2000;4000;16;1048576;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;1;128;8388608;31536000;OFF;LOGICAL_CLOCK;OFF;0;2;4;2;80;50;400;0;10000;18446744073709551615;0;8192;256;256;1073741824
1675123302,2023-01-31 00:01:42,2551,Percona 8.0.30,2023-01-31/b6df3e3e-312f-4d70-8b1b-78d60dbb7eff.json,97.1281,10;ON;150000;4;4831838208;all;200;603979776;90.000000;10.000000;1;0;16777216;0;null;0;32768;200;228;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;0;30;8000000;2000000000;2;2000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;64;0;128;1048576;6;30;10000;ON;64;8388608;31536000;18446744073709547520;1073741824;18446744073709547520;20;20;18446744073709551615;4096;18446744073709551615;1024;0;18446744073709551615;1;0;32768;8192;8192;4096;131072;8388608;512;300;4;134217728;8388608;256;2944;4945;16;1048576;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;4;128;8388608;31536000;ON;LOGICAL_CLOCK;OFF;0;8;64;2;80;50;400;0;10000;18446744073709551615;0;8192;256;256;1073741824
1673170746,2023-01-08 09:39:06,2551,Percona 8.0.30,2023-01-08/b8de58b6-d5b8-4618-865b-b21e9a0b0e3f.json,75.25155,10;ON;150000;5;5368709120;all;200;671088640;90.000000;10.000000;1;0;16777216;0;null;0;32768;200;178;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;0;30;8000000;2000000000;2;2000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;64;0;128;1048576;6;30;10000;ON;64;8388608;31536000;18446744073709547520;1073741824;18446744073709547520;20;20;18446744073709551615;4096;18446744073709551615;1024;0;18446744073709551615;1;0;32768;8192;8192;4096;131072;8388608;512;300;4;134217728;8388608;256;2944;5120;16;1048576;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;5;128;8388608;31536000;OFF;LOGICAL_CLOCK;OFF;0;10;64;2;80;50;400;0;10000;18446744073709551615;0;8192;256;256;1073741824
1673607626,2023-01-13 11:00:26,2517,Percona 8.0.27,2023-01-13/b93f3118-13f8-4925-a7f9-b988b5359a69.json,1532.143,10;ON;150000;1;17179869184;all;200;50331648;90.000000;10.000000;1;0;16777216;9;null;0;32768;200;279;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;0;30;8000000;2000000000;2;2000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;262144;31536000;18446744073709547520;1073741824;18446744073709547520;20;20;18446744073709551615;4096;18446744073709551615;1024;0;18446744073709551615;1;62;32768;8192;8192;4096;131072;262144;512;300;4;134217728;262144;256;2000;4000;16;1048576;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;1;128;8388608;31536000;OFF;LOGICAL_CLOCK;OFF;0;2;4;2;80;50;400;0;10000;18446744073709551615;0;8192;256;256;1073741824
1673740829,2023-01-15 00:00:29,2551,Percona 8.0.30,2023-01-15/b98901a3-09db-4740-ad8e-bc90678f51b4.json,78.002,10;ON;150000;4;4831838208;all;200;603979776;90.000000;10.000000;1;0;16777216;0;null;0;32768;200;178;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;0;30;8000000;2000000000;2;2000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;64;0;128;1048576;6;30;10000;ON;64;8388608;31536000;18446744073709547520;1073741824;18446744073709547520;20;20;18446744073709551615;4096;18446744073709551615;1024;0;18446744073709551615;1;0;32768;8192;8192;4096;131072;8388608;512;300;4;134217728;8388608;256;2944;5120;16;1048576;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;4;128;8388608;31536000;OFF;LOGICAL_CLOCK;OFF;0;8;64;2;80;50;400;0;10000;18446744073709551615;0;8192;256;256;1073741824
1674593504,2023-01-24 20:51:44,2279,Percona 8.0.29,2023-01-24/b9bee38b-75a2-4ef3-b32f-d31558e64818.json,141.577,10;ON;150000;64;68719476736;all;200;8589934592;90.000000;10.000000;1;0;536870912;0;null;0;32768;200;663;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;0;30;8000000;2000000000;2;2000;600;134217728;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;536870912;31536000;18446744073709547520;1073741824;18446744073709547520;20;20;18446744073709551615;4096;18446744073709551615;1024;0;18446744073709551615;1;0;32768;8192;8192;4096;131072;67108864;512;300;4;134217728;67108864;256;2432;4096;16;1048576;8192;null;0;8;268435456;25;OFF;ON;640000000;8192;1073741824;30;128;8388608;31536000;OFF;LOGICAL_CLOCK;OFF;0;128;4;2;80;50;400;0;10000;18446744073709551615;0;8192;256;256;1073741824
1674968546,2023-01-29 05:02:26,2531,Percona 8.0.30,2023-01-29/bae330e2-3d14-4cbc-9748-3028e23a1f29.json,354.634,10;ON;150000;64;68719476736;all;2000;8589934592;90.000000;10.000000;1;0;33554432;20;null;0;32768;200;248;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;0;30;8000000;4000000000;2;10000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;262144;31536000;18446744073709547520;1073741824;18446744073709547520;20;20;18446744073709551615;4096;18446744073709551615;1024;0;18446744073709551615;1;62;32768;8192;8192;4096;131072;262144;512;300;4;134217728;262144;256;1024;2048;16;1048576;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;4;128;8388608;31536000;ON;LOGICAL_CLOCK;OFF;0;128;4;2;80;50;400;0;10000;18446744073709551615;0;8192;256;256;1073741824
1673179222,2023-01-08 12:00:22,2279,Percona 8.0.29,2023-01-08/bc2d1e4a-5f3d-43d4-b01b-e9b41328cab7.json,165.879,10;ON;150000;64;68719476736;all;200;8589934592;90.000000;10.000000;1;0;536870912;0;null;0;32768;200;663;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;0;30;8000000;2000000000;2;2000;600;134217728;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;536870912;31536000;18446744073709547520;1073741824;18446744073709547520;20;20;18446744073709551615;4096;18446744073709551615;1024;0;18446744073709551615;1;0;32768;8192;8192;4096;131072;67108864;512;300;4;134217728;67108864;256;2432;4096;16;1048576;8192;null;0;8;268435456;25;OFF;ON;640000000;8192;1073741824;30;128;8388608;31536000;OFF;LOGICAL_CLOCK;OFF;0;128;4;2;80;50;400;0;10000;18446744073709551615;0;8192;256;256;1073741824
1673352006,2023-01-10 12:00:06,2551,Percona 8.0.30,2023-01-10/be17405f-0e9e-4eac-8a97-addba44bf2ff.json,25.755,10;ON;150000;5;5368709120;all;200;671088640;90.000000;10.000000;1;0;16777216;0;null;0;32768;200;178;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;0;30;8000000;2000000000;2;2000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;64;0;128;1048576;6;30;10000;ON;64;8388608;31536000;18446744073709547520;1073741824;18446744073709547520;20;20;18446744073709551615;4096;18446744073709551615;1024;0;18446744073709551615;1;0;32768;8192;8192;4096;131072;8388608;512;300;4;134217728;8388608;256;2944;5120;16;1048576;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;5;128;8388608;31536000;OFF;LOGICAL_CLOCK;OFF;0;10;64;2;80;50;400;0;10000;18446744073709551615;0;8192;256;256;1073741824
1673784030,2023-01-15 12:00:30,2551,Percona 8.0.30,2023-01-15/bea54b8c-a367-4e25-aba8-59d15fa004a3.json,84.0681167,10;ON;150000;4;4831838208;all;200;603979776;90.000000;10.000000;1;0;16777216;0;null;0;32768;200;178;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;0;30;8000000;2000000000;2;2000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;64;0;128;1048576;6;30;10000;ON;64;8388608;31536000;18446744073709547520;1073741824;18446744073709547520;20;20;18446744073709551615;4096;18446744073709551615;1024;0;18446744073709551615;1;0;32768;8192;8192;4096;131072;8388608;512;300;4;134217728;8388608;256;2944;5120;16;1048576;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;4;128;8388608;31536000;OFF;LOGICAL_CLOCK;OFF;0;8;64;2;80;50;400;0;10000;18446744073709551615;0;8192;256;256;1073741824
1672876807,2023-01-05 00:00:07,2279,Percona 8.0.29,2023-01-05/bf5af989-0a79-48fa-906e-208d61125bbc.json,162.491,10;ON;150000;64;68719476736;all;200;8589934592;90.000000;10.000000;1;0;536870912;0;null;0;32768;200;663;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;0;30;8000000;2000000000;2;2000;600;134217728;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;536870912;31536000;18446744073709547520;1073741824;18446744073709547520;20;20;18446744073709551615;4096;18446744073709551615;1024;0;18446744073709551615;1;0;32768;8192;8192;4096;131072;67108864;512;300;4;134217728;67108864;256;2432;4096;16;1048576;8192;null;0;8;268435456;25;OFF;ON;640000000;8192;1073741824;30;128;8388608;31536000;OFF;LOGICAL_CLOCK;OFF;0;128;4;2;80;50;400;0;10000;18446744073709551615;0;8192;256;256;1073741824
1673370016,2023-01-10 17:00:16,2531,Percona 8.0.30,2023-01-10/c042f1b1-65a3-4800-b75b-f72a9ba3050b.json,354.634,10;ON;150000;64;68719476736;all;2000;8589934592;90.000000;10.000000;1;0;33554432;20;null;0;32768;200;248;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;0;30;8000000;4000000000;2;10000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;262144;31536000;18446744073709547520;1073741824;18446744073709547520;20;20;18446744073709551615;4096;18446744073709551615;1024;0;18446744073709551615;1;62;32768;8192;8192;4096;131072;262144;512;300;4;134217728;262144;256;1024;2048;16;1048576;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;4;128;8388608;31536000;ON;LOGICAL_CLOCK;OFF;0;128;4;2;80;50;400;0;10000;18446744073709551615;0;8192;256;256;1073741824
1674302463,2023-01-21 12:01:03,2279,Percona 8.0.29,2023-01-21/c0cff3a8-2ccf-4f5c-af68-f5f0c68e6806.json,141.278,10;ON;150000;64;68719476736;all;200;8589934592;90.000000;10.000000;1;0;536870912;0;null;0;32768;200;663;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;0;30;8000000;2000000000;2;2000;600;134217728;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;536870912;31536000;18446744073709547520;1073741824;18446744073709547520;20;20;18446744073709551615;4096;18446744073709551615;1024;0;18446744073709551615;1;0;32768;8192;8192;4096;131072;67108864;512;300;4;134217728;67108864;256;2432;4096;16;1048576;8192;null;0;8;268435456;25;OFF;ON;640000000;8192;1073741824;30;128;8388608;31536000;OFF;LOGICAL_CLOCK;OFF;0;128;4;2;80;50;400;0;10000;18446744073709551615;0;8192;256;256;1073741824
1673697627,2023-01-14 12:00:27,2279,Percona 8.0.29,2023-01-14/c277f41a-3b88-499f-8400-da5c06d26625.json,141.865,10;ON;150000;64;68719476736;all;200;8589934592;90.000000;10.000000;1;0;536870912;0;null;0;32768;200;663;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;0;30;8000000;2000000000;2;2000;600;134217728;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;536870912;31536000;18446744073709547520;1073741824;18446744073709547520;20;20;18446744073709551615;4096;18446744073709551615;1024;0;18446744073709551615;1;0;32768;8192;8192;4096;131072;67108864;512;300;4;134217728;67108864;256;2432;4096;16;1048576;8192;null;0;8;268435456;25;OFF;ON;640000000;8192;1073741824;30;128;8388608;31536000;OFF;LOGICAL_CLOCK;OFF;0;128;4;2;80;50;400;0;10000;18446744073709551615;0;8192;256;256;1073741824
1674648078,2023-01-25 12:01:18,2551,Percona 8.0.30,2023-01-25/c27fe0ac-2fad-448a-9bcc-f735b9ee5bc4.json,123.961,10;ON;150000;4;4831838208;all;200;603979776;90.000000;10.000000;1;0;16777216;0;null;0;32768;200;178;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;0;30;8000000;2000000000;2;2000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;64;0;128;1048576;6;30;10000;ON;64;8388608;31536000;18446744073709547520;1073741824;18446744073709547520;20;20;18446744073709551615;4096;18446744073709551615;1024;0;18446744073709551615;1;0;32768;8192;8192;4096;131072;8388608;512;300;4;134217728;8388608;256;2944;5120;16;1048576;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;4;128;8388608;31536000;OFF;LOGICAL_CLOCK;OFF;0;8;64;2;80;50;400;0;10000;18446744073709551615;0;8192;256;256;1073741824
1674432074,2023-01-23 00:01:14,2279,Percona 8.0.29,2023-01-23/c2aedf96-70f8-4dfd-a494-d12727170f84.json,141.9861833,10;ON;150000;64;68719476736;all;200;8589934592;90.000000;10.000000;1;0;536870912;0;null;0;32768;200;663;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;0;30;8000000;2000000000;2;2000;600;134217728;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;536870912;31536000;18446744073709547520;1073741824;18446744073709547520;20;20;18446744073709551615;4096;18446744073709551615;1024;0;18446744073709551615;1;0;32768;8192;8192;4096;131072;67108864;512;300;4;134217728;67108864;256;2432;4096;16;1048576;8192;null;0;8;268435456;25;OFF;ON;640000000;8192;1073741824;30;128;8388608;31536000;OFF;LOGICAL_CLOCK;OFF;0;128;4;2;80;50;400;0;10000;18446744073709551615;0;8192;256;256;1073741824
1673737235,2023-01-14 23:00:35,2517,Percona 8.0.27,2023-01-14/c2b1b0a0-b603-4a32-9d00-8dc338d91ff2.json,1532.143,10;ON;150000;1;17179869184;all;200;50331648;90.000000;10.000000;1;0;16777216;9;null;0;32768;200;279;ON;64;OFF;ON;OFF;25;0;5;6;50;5000;1;0;30;8000000;2000000000;2;2000;50;16777216;1024;0;0;37;1000;134217728;16384;300;4;OFF;56;4;0;128;1048576;6;30;10000;ON;4;262144;31536000;18446744073709547520;1073741824;18446744073709547520;20;20;18446744073709551615;4096;18446744073709551615;1024;0;18446744073709551615;1;62;32768;8192;8192;4096;131072;262144;512;300;4;134217728;262144;256;2000;4000;16;1048576;8192;null;0;8;134217728;25;OFF;ON;640000000;8192;1073741824;1;128;8388608;31536000;OFF;LOGICAL_CLOCK;OFF;0;2;4;2;80;50;400;0;10000;18446744073709551615;0;8192;256;256;1073741824
